title,link,pub_date,cleaned_text,sentiment,Date,Close,High,Low,Open,Volume
Attorney General Bonta Files Lawsuit Against Google for Monopolization of Ad Tech Markets - State of California - Department of Justice (.gov),https://news.google.com/rss/articles/CBMiswFBVV95cUxNZjJDUFhaQS0xQUJIV1oxLU1iVGlHYm5IWFdfZXdneEo0eWVROVFqUVF6eno0STFKQzlxX2MzOW9Vc1hhemZiNlZJMVR2WFhUdnJhM0QtZXliNTItbk04OVo3N2pIdFRXRFNqRlFJMkZhT0YxRUtVWUQ5d21vY1FOM1pZUldBMHlFOE5oR242S1NkWFViVU5PUTRabzZVdjVWbHBULWt3djQ2bk05S3ZrT3Z4aw?oc=5,2023-01-24,attorney general bonta file lawsuit google monopolization ad tech market state california department justice .gov,0.3612,2023-01-24,185.10682678222656,186.72495835838524,184.06801459806726,184.81715184499055,21239500
Attorney General Bonta Files Lawsuit Against Google for Monopolization of Ad Tech Markets - State of California - Department of Justice (.gov),https://news.google.com/rss/articles/CBMiswFBVV95cUxNZjJDUFhaQS0xQUJIV1oxLU1iVGlHYm5IWFdfZXdneEo0eWVROVFqUVF6eno0STFKQzlxX2MzOW9Vc1hhemZiNlZJMVR2WFhUdnJhM0QtZXliNTItbk04OVo3N2pIdFRXRFNqRlFJMkZhT0YxRUtVWUQ5d21vY1FOM1pZUldBMHlFOE5oR242S1NkWFViVU5PUTRabzZVdjVWbHBULWt3djQ2bk05S3ZrT3Z4aw?oc=5,2023-01-24,attorney general bonta file lawsuit google monopolization ad tech market state california department justice .gov,0.3612,2023-01-24,183.55859375,185.74607679460826,181.5309302979739,185.386490331916,29916700
Attorney General Bonta Files Lawsuit Against Google for Monopolization of Ad Tech Markets - State of California - Department of Justice (.gov),https://news.google.com/rss/articles/CBMiswFBVV95cUxNZjJDUFhaQS0xQUJIV1oxLU1iVGlHYm5IWFdfZXdneEo0eWVROVFqUVF6eno0STFKQzlxX2MzOW9Vc1hhemZiNlZJMVR2WFhUdnJhM0QtZXliNTItbk04OVo3N2pIdFRXRFNqRlFJMkZhT0YxRUtVWUQ5d21vY1FOM1pZUldBMHlFOE5oR242S1NkWFViVU5PUTRabzZVdjVWbHBULWt3djQ2bk05S3ZrT3Z4aw?oc=5,2023-01-24,attorney general bonta file lawsuit google monopolization ad tech market state california department justice .gov,0.3612,2023-01-24,170.72337341308594,173.09064211021553,165.60926829005186,166.04876455679425,45388000
Attorney General Bonta Files Lawsuit Against Google for Monopolization of Ad Tech Markets - State of California - Department of Justice (.gov),https://news.google.com/rss/articles/CBMiswFBVV95cUxNZjJDUFhaQS0xQUJIV1oxLU1iVGlHYm5IWFdfZXdneEo0eWVROVFqUVF6eno0STFKQzlxX2MzOW9Vc1hhemZiNlZJMVR2WFhUdnJhM0QtZXliNTItbk04OVo3N2pIdFRXRFNqRlFJMkZhT0YxRUtVWUQ5d21vY1FOM1pZUldBMHlFOE5oR242S1NkWFViVU5PUTRabzZVdjVWbHBULWt3djQ2bk05S3ZrT3Z4aw?oc=5,2023-01-24,attorney general bonta file lawsuit google monopolization ad tech market state california department justice .gov,0.3612,2023-01-24,165.8699951171875,168.4600067138672,163.69000244140625,168.25999450683594,43604000
Attorney General Bonta Files Lawsuit Against Google for Monopolization of Ad Tech Markets - State of California - Department of Justice (.gov),https://news.google.com/rss/articles/CBMiswFBVV95cUxNZjJDUFhaQS0xQUJIV1oxLU1iVGlHYm5IWFdfZXdneEo0eWVROVFqUVF6eno0STFKQzlxX2MzOW9Vc1hhemZiNlZJMVR2WFhUdnJhM0QtZXliNTItbk04OVo3N2pIdFRXRFNqRlFJMkZhT0YxRUtVWUQ5d21vY1FOM1pZUldBMHlFOE5oR242S1NkWFViVU5PUTRabzZVdjVWbHBULWt3djQ2bk05S3ZrT3Z4aw?oc=5,2023-01-24,attorney general bonta file lawsuit google monopolization ad tech market state california department justice .gov,0.3612,2023-01-24,157.13999938964844,157.6699981689453,152.82000732421875,152.89999389648438,33636200
9 ways we use AI in our products - Google Blog,https://news.google.com/rss/articles/CBMidkFVX3lxTFB4bTdXYUNaZmtvSlZCcHBPVFZVSkczbmNxVmpDMW41Snk5MXhBcFV1RkVtSDl0LUY2anBDWmI4b1lSS0UyUWZaeXVXeTNsX3VCZGtaOEFxZXRuaHk4T3ZNelAtcm5ORGp2cjFORGhxTTNvbjJ2cnc?oc=5,2023-01-19,9 way use ai product google blog,0.0,2023-01-19,191.56936645507812,192.9877463613902,189.76145103861666,191.14985143368122,18596200
9 ways we use AI in our products - Google Blog,https://news.google.com/rss/articles/CBMidkFVX3lxTFB4bTdXYUNaZmtvSlZCcHBPVFZVSkczbmNxVmpDMW41Snk5MXhBcFV1RkVtSDl0LUY2anBDWmI4b1lSS0UyUWZaeXVXeTNsX3VCZGtaOEFxZXRuaHk4T3ZNelAtcm5ORGp2cjFORGhxTTNvbjJ2cnc?oc=5,2023-01-19,9 way use ai product google blog,0.0,2023-01-19,150.72000122070312,152.77999877929688,150.38999938964844,151.11000061035156,46883400
9 ways we use AI in our products - Google Blog,https://news.google.com/rss/articles/CBMidkFVX3lxTFB4bTdXYUNaZmtvSlZCcHBPVFZVSkczbmNxVmpDMW41Snk5MXhBcFV1RkVtSDl0LUY2anBDWmI4b1lSS0UyUWZaeXVXeTNsX3VCZGtaOEFxZXRuaHk4T3ZNelAtcm5ORGp2cjFORGhxTTNvbjJ2cnc?oc=5,2023-01-19,9 way use ai product google blog,0.0,2023-01-19,161.9600067138672,166.10000610351562,161.0399932861328,165.07000732421875,56034000
9 ways we use AI in our products - Google Blog,https://news.google.com/rss/articles/CBMidkFVX3lxTFB4bTdXYUNaZmtvSlZCcHBPVFZVSkczbmNxVmpDMW41Snk5MXhBcFV1RkVtSDl0LUY2anBDWmI4b1lSS0UyUWZaeXVXeTNsX3VCZGtaOEFxZXRuaHk4T3ZNelAtcm5ORGp2cjFORGhxTTNvbjJ2cnc?oc=5,2023-01-19,9 way use ai product google blog,0.0,2023-01-19,160.61000061035156,163.14999389648438,158.60000610351562,162.42999267578125,29745800
9 ways we use AI in our products - Google Blog,https://news.google.com/rss/articles/CBMidkFVX3lxTFB4bTdXYUNaZmtvSlZCcHBPVFZVSkczbmNxVmpDMW41Snk5MXhBcFV1RkVtSDl0LUY2anBDWmI4b1lSS0UyUWZaeXVXeTNsX3VCZGtaOEFxZXRuaHk4T3ZNelAtcm5ORGp2cjFORGhxTTNvbjJ2cnc?oc=5,2023-01-19,9 way use ai product google blog,0.0,2023-01-19,158.4600067138672,159.10000610351562,156.25,157.49000549316406,44138800
