title,link,pub_date,cleaned_text,sentiment,Date,Close,High,Low,Open,Volume
"Microsoft is laying off 10,000 employees - CNN",https://news.google.com/rss/articles/CBMiaEFVX3lxTE9HRVpKVHY3YXYxOGtxd1JuSUV4RjJwZzVHMUFKZTgtUnZ5RVQyVVJWUHFxOHVwa29kLUlXM3d3c2p3WFlPazktZkt2cE5UeGw1OXlKdllkTlVLRFdNNE9FNjIxSmI0VXM40gFoQVVfeXFMTTlLTElZd1lsU3UxR1J1eWpjbk1VVkhRN1dFWEl5dWZqV3FQRlJ6UXRLT1RKUVMxeEltVjdHU3poVW5pMnVITkxGM2IzUC13bDFsUWN1c3JzRDlkUFZCS2piQmVMdEhFQjc?oc=5,2023-01-18,"microsoft lay 10,000 employee cnn",0.0,2023-01-18,394.53570556640625,395.93313400867555,383.73552563819743,389.58477271143016,36461100
"Microsoft is laying off 10,000 employees - CNBC",https://news.google.com/rss/articles/CBMiggFBVV95cUxPNU5ZaTBfdnJlM21KZ0k1ekktNHNHV2JtR0lFVjNPV2lEMlJfSExyUlZZdGlFbDdLbF8xRDJOaWZLTWZQUDNMSmlQNHFKUERGZGZfS1c4TmRQYWc1eFlDSE41b0UxbzhZRkhkT05aaFlCbmtXdlZadUYzX3Vudzc3RkdB0gGHAUFVX3lxTFB6eWZvMXNfdUxSckNkZ3JtUk1mRG40RWNGQXFfZHB3S2dtQmloT21WMlNhZml5MDNXNEhoSGctcGFyTDNpVjZJOTlxako5V1ZXSkZxS0hFRWFPRWF6RE9tbGtHUmxIQlRGcTZ0SUJadF85VS1TN2F1MERsNjlnSnZUaUJUMlpRaw?oc=5,2023-01-18,"microsoft lay 10,000 employee cnbc",0.0,2023-01-18,416.97686767578125,424.43820240788705,413.2611726539346,423.90026204092493,16896500
"Microsoft is laying off 10,000 employees - CNBC",https://news.google.com/rss/articles/CBMiggFBVV95cUxPNU5ZaTBfdnJlM21KZ0k1ekktNHNHV2JtR0lFVjNPV2lEMlJfSExyUlZZdGlFbDdLbF8xRDJOaWZLTWZQUDNMSmlQNHFKUERGZGZfS1c4TmRQYWc1eFlDSE41b0UxbzhZRkhkT05aaFlCbmtXdlZadUYzX3Vudzc3RkdB0gGHAUFVX3lxTFB6eWZvMXNfdUxSckNkZ3JtUk1mRG40RWNGQXFfZHB3S2dtQmloT21WMlNhZml5MDNXNEhoSGctcGFyTDNpVjZJOTlxako5V1ZXSkZxS0hFRWFPRWF6RE9tbGtHUmxIQlRGcTZ0SUJadF85VS1TN2F1MERsNjlnSnZUaUJUMlpRaw?oc=5,2023-01-18,"microsoft lay 10,000 employee cnbc",0.0,2023-01-18,421.7286071777344,422.40599553232005,417.93320162542307,419.4672816518615,16662900
"Microsoft is laying off 10,000 employees - CNBC",https://news.google.com/rss/articles/CBMiggFBVV95cUxPNU5ZaTBfdnJlM21KZ0k1ekktNHNHV2JtR0lFVjNPV2lEMlJfSExyUlZZdGlFbDdLbF8xRDJOaWZLTWZQUDNMSmlQNHFKUERGZGZfS1c4TmRQYWc1eFlDSE41b0UxbzhZRkhkT05aaFlCbmtXdlZadUYzX3Vudzc3RkdB0gGHAUFVX3lxTFB6eWZvMXNfdUxSckNkZ3JtUk1mRG40RWNGQXFfZHB3S2dtQmloT21WMlNhZml5MDNXNEhoSGctcGFyTDNpVjZJOTlxako5V1ZXSkZxS0hFRWFPRWF6RE9tbGtHUmxIQlRGcTZ0SUJadF85VS1TN2F1MERsNjlnSnZUaUJUMlpRaw?oc=5,2023-01-18,"microsoft lay 10,000 employee cnbc",0.0,2023-01-18,426.21136474609375,432.6565862275622,423.85044657634234,426.3607841744266,20573600
"Microsoft is laying off 10,000 employees - CNBC",https://news.google.com/rss/articles/CBMiggFBVV95cUxPNU5ZaTBfdnJlM21KZ0k1ekktNHNHV2JtR0lFVjNPV2lEMlJfSExyUlZZdGlFbDdLbF8xRDJOaWZLTWZQUDNMSmlQNHFKUERGZGZfS1c4TmRQYWc1eFlDSE41b0UxbzhZRkhkT05aaFlCbmtXdlZadUYzX3Vudzc3RkdB0gGHAUFVX3lxTFB6eWZvMXNfdUxSckNkZ3JtUk1mRG40RWNGQXFfZHB3S2dtQmloT21WMlNhZml5MDNXNEhoSGctcGFyTDNpVjZJOTlxako5V1ZXSkZxS0hFRWFPRWF6RE9tbGtHUmxIQlRGcTZ0SUJadF85VS1TN2F1MERsNjlnSnZUaUJUMlpRaw?oc=5,2023-01-18,"microsoft lay 10,000 employee cnbc",0.0,2023-01-18,408.1806945800781,417.0466023053385,406.5370200109021,414.8849302333569,22886800
"Microsoft is laying off 10,000 employees - CNBC",https://news.google.com/rss/articles/CBMiggFBVV95cUxPNU5ZaTBfdnJlM21KZ0k1ekktNHNHV2JtR0lFVjNPV2lEMlJfSExyUlZZdGlFbDdLbF8xRDJOaWZLTWZQUDNMSmlQNHFKUERGZGZfS1c4TmRQYWc1eFlDSE41b0UxbzhZRkhkT05aaFlCbmtXdlZadUYzX3Vudzc3RkdB0gGHAUFVX3lxTFB6eWZvMXNfdUxSckNkZ3JtUk1mRG40RWNGQXFfZHB3S2dtQmloT21WMlNhZml5MDNXNEhoSGctcGFyTDNpVjZJOTlxako5V1ZXSkZxS0hFRWFPRWF6RE9tbGtHUmxIQlRGcTZ0SUJadF85VS1TN2F1MERsNjlnSnZUaUJUMlpRaw?oc=5,2023-01-18,"microsoft lay 10,000 employee cnbc",0.0,2023-01-18,407.473388671875,409.1768308737253,402.82126135721137,405.6503805324544,19121700
"Microsoft is laying off 10,000 employees - CNBC",https://news.google.com/rss/articles/CBMiggFBVV95cUxPNU5ZaTBfdnJlM21KZ0k1ekktNHNHV2JtR0lFVjNPV2lEMlJfSExyUlZZdGlFbDdLbF8xRDJOaWZLTWZQUDNMSmlQNHFKUERGZGZfS1c4TmRQYWc1eFlDSE41b0UxbzhZRkhkT05aaFlCbmtXdlZadUYzX3Vudzc3RkdB0gGHAUFVX3lxTFB6eWZvMXNfdUxSckNkZ3JtUk1mRG40RWNGQXFfZHB3S2dtQmloT21WMlNhZml5MDNXNEhoSGctcGFyTDNpVjZJOTlxako5V1ZXSkZxS0hFRWFPRWF6RE9tbGtHUmxIQlRGcTZ0SUJadF85VS1TN2F1MERsNjlnSnZUaUJUMlpRaw?oc=5,2023-01-18,"microsoft lay 10,000 employee cnbc",0.0,2023-01-18,396.1627197265625,401.4130601425524,391.9604125552081,393.557486671848,23304600
"Microsoft is laying off 10,000 employees - CNBC",https://news.google.com/rss/articles/CBMiggFBVV95cUxPNU5ZaTBfdnJlM21KZ0k1ekktNHNHV2JtR0lFVjNPV2lEMlJfSExyUlZZdGlFbDdLbF8xRDJOaWZLTWZQUDNMSmlQNHFKUERGZGZfS1c4TmRQYWc1eFlDSE41b0UxbzhZRkhkT05aaFlCbmtXdlZadUYzX3Vudzc3RkdB0gGHAUFVX3lxTFB6eWZvMXNfdUxSckNkZ3JtUk1mRG40RWNGQXFfZHB3S2dtQmloT21WMlNhZml5MDNXNEhoSGctcGFyTDNpVjZJOTlxako5V1ZXSkZxS0hFRWFPRWF6RE9tbGtHUmxIQlRGcTZ0SUJadF85VS1TN2F1MERsNjlnSnZUaUJUMlpRaw?oc=5,2023-01-18,"microsoft lay 10,000 employee cnbc",0.0,2023-01-18,381.43975830078125,384.3743428432238,375.92985398533636,377.2773862564683,16092600
"Microsoft is laying off 10,000 employees - CNBC",https://news.google.com/rss/articles/CBMiggFBVV95cUxPNU5ZaTBfdnJlM21KZ0k1ekktNHNHV2JtR0lFVjNPV2lEMlJfSExyUlZZdGlFbDdLbF8xRDJOaWZLTWZQUDNMSmlQNHFKUERGZGZfS1c4TmRQYWc1eFlDSE41b0UxbzhZRkhkT05aaFlCbmtXdlZadUYzX3Vudzc3RkdB0gGHAUFVX3lxTFB6eWZvMXNfdUxSckNkZ3JtUk1mRG40RWNGQXFfZHB3S2dtQmloT21WMlNhZml5MDNXNEhoSGctcGFyTDNpVjZJOTlxako5V1ZXSkZxS0hFRWFPRWF6RE9tbGtHUmxIQlRGcTZ0SUJadF85VS1TN2F1MERsNjlnSnZUaUJUMlpRaw?oc=5,2023-01-18,"microsoft lay 10,000 employee cnbc",0.0,2023-01-18,393.31793212890625,394.3759872470841,389.66463540586307,390.5829324517716,14974000
"Microsoft is laying off 10,000 employees - CNBC",https://news.google.com/rss/articles/CBMiggFBVV95cUxPNU5ZaTBfdnJlM21KZ0k1ekktNHNHV2JtR0lFVjNPV2lEMlJfSExyUlZZdGlFbDdLbF8xRDJOaWZLTWZQUDNMSmlQNHFKUERGZGZfS1c4TmRQYWc1eFlDSE41b0UxbzhZRkhkT05aaFlCbmtXdlZadUYzX3Vudzc3RkdB0gGHAUFVX3lxTFB6eWZvMXNfdUxSckNkZ3JtUk1mRG40RWNGQXFfZHB3S2dtQmloT21WMlNhZml5MDNXNEhoSGctcGFyTDNpVjZJOTlxako5V1ZXSkZxS0hFRWFPRWF6RE9tbGtHUmxIQlRGcTZ0SUJadF85VS1TN2F1MERsNjlnSnZUaUJUMlpRaw?oc=5,2023-01-18,"microsoft lay 10,000 employee cnbc",0.0,2023-01-18,394.53570556640625,395.93313400867555,383.73552563819743,389.58477271143016,36461100
"Microsoft to Lay Off 10,000 Workers as It Looks to Trim Costs (Published 2023) - The New York Times",https://news.google.com/rss/articles/CBMidEFVX3lxTE53VlJrZWhxMnJCMU1LRWxSNnJmcE9TVmQxVFVCY2l2aGZsNDlzcXF1NEYyRDQ1ZUstSElSUmRvS3J3MFFWR0QxemlyN1dUTWgxV2JCMTRZVGQwU0lMMGN0OFlJLTZzVl9hb0JyZU1TSmZvWjFE?oc=5,2023-01-18,"microsoft lay 10,000 worker look trim cost publish 2023 new york times",0.0,2023-01-18,416.97686767578125,424.43820240788705,413.2611726539346,423.90026204092493,16896500
"Microsoft to Lay Off 10,000 Workers as It Looks to Trim Costs (Published 2023) - The New York Times",https://news.google.com/rss/articles/CBMidEFVX3lxTE53VlJrZWhxMnJCMU1LRWxSNnJmcE9TVmQxVFVCY2l2aGZsNDlzcXF1NEYyRDQ1ZUstSElSUmRvS3J3MFFWR0QxemlyN1dUTWgxV2JCMTRZVGQwU0lMMGN0OFlJLTZzVl9hb0JyZU1TSmZvWjFE?oc=5,2023-01-18,"microsoft lay 10,000 worker look trim cost publish 2023 new york times",0.0,2023-01-18,421.7286071777344,422.40599553232005,417.93320162542307,419.4672816518615,16662900
